material_id,material_name,formula,material_family,material_subfamily,family,application_subsystem,source_dataset,source_type,source_trust_score,used_for_ml_training,model_registry_eligible,recommendation_basis,engineer_reviewed,yield_strength_mpa,ultimate_tensile_strength_mpa,elongation_percent,density_g_cm3,data_assumption_notes,assumption_fields,youngs_modulus_gpa,hardness_hv,fatigue_strength_mpa,corrosion_resistance_score,bulk_modulus_gpa,shear_modulus_gpa,formation_energy_per_atom,band_gap_ev,dielectric_constant,specific_heat,viscosity,freezing_point,boiling_point,impact_resistance_score,flame_retardancy_score,electrical_insulation_score,comfort_score,durability_score,voc_emission_score,fire_safety_score,wear_resistance_score,rolling_resistance_score,grip_score,salt_spray_hours,adhesion_score,scratch_resistance_score,toxicity_score,corrosion_inhibition_score,thermal_conductivity_w_mk,cost_index,co2_index,co2_kg_per_kg,recycled_content_percent,recyclability_score,bio_based_content_percent,supplier_risk_score,traceability_score,critical_material_risk_score,closed_loop_available,supplier_name,certification_tags,prediction_confidence_score,notes,wt_percent_c,wt_percent_mn,wt_percent_si,wt_percent_cr,wt_percent_ni,wt_percent_mo,wt_percent_v,wt_percent_nb,wt_percent_al,wt_percent_co,wt_percent_n,wt_percent_ti,wt_percent_w,data_completeness_score
STEEL_0151,Fe0.721C0.000955Mn0.000104Si0.000204Cr0.000110Ni0.146Mo0.0287V0.00293Nb0.0000617Co0.0846Al0.00765Ti0.00850,Fe0.721C0.000955Mn0.000104Si0.000204Cr0.000110Ni0.146Mo0.0287V0.00293Nb0.0000617Co0.0846Al0.00765Ti0.00850,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1164.4,1260.9,24.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.01,0.01,0.01,14.9,4.8,0.26,0.01,0.36,8.7,0.0,0.71,0.0,100.0
STEEL_0152,Fe0.721C0.00189Mn0.00455Si0.00647Cr0.131Ni0.0000967Mo0.0364V0.000111N0.00122Nb0.0000611Co0.0963Al0.000631,Fe0.721C0.00189Mn0.00455Si0.00647Cr0.131Ni0.0000967Mo0.0364V0.000111N0.00122Nb0.0000611Co0.0963Al0.000631,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1219.7,1674.0,12.5,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.44,0.32,12.0,0.01,6.16,0.01,0.01,0.03,10.0,0.03,0.0,0.0,100.0
STEEL_0153,Fe0.721C0.00191Mn0.000104Si0.000204Cr0.000110Ni0.147Mo0.0299V0.000113Nb0.00123Co0.0856Al0.0106Ti0.00288,Fe0.721C0.00191Mn0.000104Si0.000204Cr0.000110Ni0.147Mo0.0299V0.000113Nb0.00123Co0.0856Al0.0106Ti0.00288,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1019.7,1157.5,15.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.01,0.01,0.01,15.0,5.0,0.01,0.2,0.5,8.8,0.0,0.24,0.0,100.0
STEEL_0154,Fe0.721C0.00970Mn0.000101Si0.0119Cr0.0875Ni0.0246Mo0.00752V0.00316Nb0.0000597Co0.134Al0.000617Ti0.000232,Fe0.721C0.00970Mn0.000101Si0.0119Cr0.0875Ni0.0246Mo0.00752V0.00316Nb0.0000597Co0.134Al0.000617Ti0.000232,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1391.8,1839.6,11.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.01,0.6,8.2,2.6,1.3,0.29,0.01,0.03,14.2,0.0,0.02,0.0,100.0
STEEL_0155,Fe0.722C0.000475Mn0.000104Si0.000203Cr0.0549Ni0.109Mo0.0297V0.000112Nb0.0000614Co0.0600Al0.00190Ti0.0216,Fe0.722C0.000475Mn0.000104Si0.000203Cr0.0549Ni0.109Mo0.0297V0.000112Nb0.0000614Co0.0600Al0.00190Ti0.0216,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1164.4,1288.4,33.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.01,5.0,11.2,5.0,0.01,0.01,0.09,6.2,0.0,1.81,0.0,100.0
STEEL_0156,Fe0.722C0.00797Mn0.00164Si0.00100Cr0.0322Ni0.0961Mo0.00710V0.000111Nb0.0000606Co0.131Al0.000209,Fe0.722C0.00797Mn0.00164Si0.00100Cr0.0322Ni0.0961Mo0.00710V0.000111Nb0.0000606Co0.131Al0.000209,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1547.3,1663.9,14.4,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.16,0.05,2.97,10.02,1.21,0.01,0.01,0.01,13.74,0.0,0.0,0.0,100.0
STEEL_0157,Fe0.723C0.00320Mn0.00600Si0.00587Cr0.158Ni0.0655Mo0.0129V0.000108Nb0.0000591Co0.0000932Al0.0244,Fe0.723C0.00320Mn0.00600Si0.00587Cr0.158Ni0.0655Mo0.0129V0.000108Nb0.0000591Co0.0000932Al0.0244,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1463.0,1555.4,6.5,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.6,0.3,15.0,7.0,2.25,0.01,0.01,1.2,0.01,0.0,0.0,0.0,100.0
STEEL_0158,Fe0.724C0.00140Mn0.000510Si0.00339Cr0.000108Ni0.157Mo0.000117V0.0440Nb0.0000603Co0.0656Al0.00208Ti0.00164,Fe0.724C0.00140Mn0.000510Si0.00339Cr0.000108Ni0.157Mo0.000117V0.0440Nb0.0000603Co0.0656Al0.00208Ti0.00164,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1536.5,1536.5,11.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.05,0.17,0.01,16.4,0.02,4.0,0.01,0.1,6.9,0.0,0.14,0.0,100.0
STEEL_0159,Fe0.725C0.0155Mn0.000677Si0.0899Cr0.000102Ni0.167Mo0.000111V0.000104Nb0.0000572Co0.0000902Al0.000591,Fe0.725C0.0155Mn0.000677Si0.0899Cr0.000102Ni0.167Mo0.000111V0.000104Nb0.0000572Co0.0000902Al0.000591,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1250.5,1949.9,2.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.07,4.75,0.01,18.5,0.02,0.01,0.01,0.03,0.01,0.0,0.0,0.0,100.0
STEEL_0160,Fe0.727C0.000476Mn0.000104Si0.000203Cr0.0549Ni0.108Mo0.0304V0.000112Nb0.0000615Co0.0611Al0.00212Ti0.0154,Fe0.727C0.000476Mn0.000104Si0.000203Cr0.0549Ni0.108Mo0.0304V0.000112Nb0.0000615Co0.0611Al0.00212Ti0.0154,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1123.1,1247.1,23.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.01,5.0,11.1,5.1,0.01,0.01,0.1,6.3,0.0,1.29,0.0,100.0
STEEL_0161,Fe0.730C0.00414Mn0.0101Si0.00983Cr0.186Ni0.0395Mo0.0158V0.000108N0.00394Nb0.0000594Co0.0000937Al0.000614,Fe0.730C0.00414Mn0.0101Si0.00983Cr0.186Ni0.0395Mo0.0158V0.000108N0.00394Nb0.0000594Co0.0000937Al0.000614,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1016.4,1324.4,12.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,1.0,0.5,17.5,4.2,2.75,0.01,0.01,0.03,0.01,0.1,0.0,0.0,100.0
STEEL_0162,Fe0.731C0.00897Mn0.000103Si0.000202Cr0.0742Ni0.0271Mo0.0142V0.00312Nb0.0000610Co0.137W0.00401Al0.000631Ti0.000237,Fe0.731C0.00897Mn0.000103Si0.000202Cr0.0742Ni0.0271Mo0.0142V0.00312Nb0.0000610Co0.137W0.00401Al0.000631Ti0.000237,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1371.1,1812.1,13.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.01,0.01,6.8,2.8,2.4,0.28,0.01,0.03,14.2,0.0,0.02,1.3,100.0
STEEL_0163,Fe0.732C0.00415Mn0.00504Si0.00553Cr0.182Ni0.0395Mo0.0117V0.000109Nb0.0000597Co0.0190Al0.000616,Fe0.732C0.00415Mn0.00504Si0.00553Cr0.182Ni0.0395Mo0.0117V0.000109Nb0.0000597Co0.0190Al0.000616,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1117.3,1286.6,20.2,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.5,0.28,17.12,4.18,2.02,0.01,0.01,0.03,2.02,0.0,0.0,0.0,100.0
STEEL_0164,Fe0.732C0.00480Mn0.00556Si0.00533Cr0.136Ni0.0000981Mo0.000120V0.000113N0.00123Nb0.0000620Co0.0953W0.0188Al0.000640,Fe0.732C0.00480Mn0.00556Si0.00533Cr0.136Ni0.0000981Mo0.000120V0.000113N0.00123Nb0.0000620Co0.0953W0.0188Al0.000640,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1232.0,1566.2,14.7,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.53,0.26,12.32,0.01,0.02,0.01,0.01,0.03,9.75,0.03,0.0,6.0,100.0
STEEL_0165,Fe0.733C0.00750Mn0.00164Si0.00100Cr0.0213Ni0.0964Mo0.00587V0.000111Nb0.0000606Co0.133Al0.000209,Fe0.733C0.00750Mn0.00164Si0.00100Cr0.0213Ni0.0964Mo0.00587V0.000111Nb0.0000606Co0.133Al0.000209,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1592.9,1729.6,14.5,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.16,0.05,1.97,10.05,1.0,0.01,0.01,0.01,13.88,0.0,0.0,0.0,100.0
STEEL_0166,Fe0.734C0.00750Mn0.000615Si0.000802Cr0.0211Ni0.0974Mo0.00575V0.000111Nb0.0000606Co0.132Al0.000209Ti0.000118,Fe0.734C0.00750Mn0.000615Si0.000802Cr0.0211Ni0.0974Mo0.00575V0.000111Nb0.0000606Co0.132Al0.000209Ti0.000118,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1629.9,1760.8,14.5,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.06,0.04,1.95,10.15,0.98,0.01,0.01,0.01,13.8,0.0,0.01,0.0,100.0
STEEL_0167,Fe0.735C0.000951Mn0.000104Si0.000203Cr0.0549Ni0.108Mo0.0286V0.000112Nb0.0000615Co0.0601Al0.00190Ti0.00978,Fe0.735C0.000951Mn0.000104Si0.000203Cr0.0549Ni0.108Mo0.0286V0.000112Nb0.0000615Co0.0601Al0.00190Ti0.00978,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1047.3,1178.2,18.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.01,0.01,5.0,11.1,4.8,0.01,0.01,0.09,6.2,0.0,0.82,0.0,100.0
STEEL_0168,Fe0.735C0.00514Mn0.00593Si0.00440Cr0.128Ni0.0000957Mo0.0227V0.000110N0.000802Nb0.0000604Co0.0972Al0.000624,Fe0.735C0.00514Mn0.00593Si0.00440Cr0.128Ni0.0000957Mo0.0227V0.000110N0.000802Nb0.0000604Co0.0972Al0.000624,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1096.5,1492.3,14.5,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.58,0.22,11.89,0.01,3.88,0.01,0.01,0.03,10.2,0.02,0.0,0.0,100.0
STEEL_0169,Fe0.735C0.0111Mn0.000101Si0.000198Cr0.0974Ni0.0266Mo0.00754V0.00404Nb0.0000599Co0.117Al0.000619Ti0.000349,Fe0.735C0.0111Mn0.000101Si0.000198Cr0.0974Ni0.0266Mo0.00754V0.00404Nb0.0000599Co0.117Al0.000619Ti0.000349,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1615.8,1960.2,15.5,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.01,0.01,9.1,2.8,1.3,0.37,0.01,0.03,12.4,0.0,0.03,0.0,100.0
STEEL_0170,Fe0.736C0.0107Mn0.000101Si0.000198Cr0.0964Ni0.0266Mo0.00755V0.00328Nb0.0000600Co0.118Al0.000619Ti0.000349,Fe0.736C0.0107Mn0.000101Si0.000198Cr0.0964Ni0.0266Mo0.00755V0.00328Nb0.0000600Co0.118Al0.000619Ti0.000349,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1522.7,2024.0,14.4,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.01,0.01,9.0,2.8,1.3,0.3,0.01,0.03,12.5,0.0,0.03,0.0,100.0
STEEL_0171,Fe0.737C0.000956Mn0.000105Si0.000204Cr0.000110Ni0.127Mo0.0299V0.00530Nb0.0000618Co0.0867Al0.00426Ti0.00852,Fe0.737C0.000956Mn0.000105Si0.000204Cr0.000110Ni0.127Mo0.0299V0.00530Nb0.0000618Co0.0867Al0.00426Ti0.00852,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1061.1,1198.9,23.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.01,0.01,0.01,13.0,5.0,0.47,0.01,0.2,8.9,0.0,0.71,0.0,100.0
STEEL_0172,Fe0.737C0.00836Mn0.000102Si0.000199Cr0.0977Ni0.0266Mo0.00756V0.00318Nb0.0000601Co0.118Al0.000621Ti0.000350,Fe0.737C0.00836Mn0.000102Si0.000199Cr0.0977Ni0.0266Mo0.00756V0.00318Nb0.0000601Co0.118Al0.000621Ti0.000350,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1426.2,1800.6,16.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.01,0.01,9.1,2.8,1.3,0.29,0.01,0.03,12.5,0.0,0.03,0.0,100.0
STEEL_0173,Fe0.737C0.0111Mn0.000101Si0.000198Cr0.0964Ni0.0266Mo0.00755V0.00317Nb0.0000599Co0.117Al0.000619Ti0.000233,Fe0.737C0.0111Mn0.000101Si0.000198Cr0.0964Ni0.0266Mo0.00755V0.00317Nb0.0000599Co0.117Al0.000619Ti0.000233,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1564.0,1939.6,16.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.01,0.01,9.0,2.8,1.3,0.29,0.01,0.03,12.4,0.0,0.02,0.0,100.0
STEEL_0174,Fe0.740C0.00457Mn0.0300Si0.00586Cr0.179Ni0.0393Mo0.000114V0.000108Nb0.0000591Co0.0000931Al0.000610,Fe0.740C0.00457Mn0.0300Si0.00586Cr0.179Ni0.0393Mo0.000114V0.000108Nb0.0000591Co0.0000931Al0.000610,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1130.4,1350.6,30.5,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,3.0,0.3,17.0,4.2,0.02,0.01,0.01,0.03,0.01,0.0,0.0,0.0,100.0
STEEL_0175,Fe0.741C0.00702Mn0.00164Si0.00100Cr0.0321Ni0.0964Mo0.00586V0.000110Nb0.0000605Co0.115Al0.000208,Fe0.741C0.00702Mn0.00164Si0.00100Cr0.0321Ni0.0964Mo0.00586V0.000110Nb0.0000605Co0.115Al0.000208,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1455.4,1567.7,16.7,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.16,0.05,2.97,10.06,1.0,0.01,0.01,0.01,12.05,0.0,0.0,0.0,100.0
STEEL_0176,Fe0.744C0.00414Mn0.0217Si0.00354Cr0.180Ni0.0401Mo0.00598V0.000108Nb0.0000594Co0.0000937Al0.000614,Fe0.744C0.00414Mn0.0217Si0.00354Cr0.180Ni0.0401Mo0.00598V0.000108Nb0.0000594Co0.0000937Al0.000614,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1028.7,1315.2,18.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,2.16,0.18,16.92,4.26,1.04,0.01,0.01,0.03,0.01,0.0,0.0,0.0,100.0
STEEL_0177,Fe0.745C0.00138Mn0.000101Si0.000197Cr0.134Ni0.0794Mo0.0129V0.000108Nb0.0000594Co0.0000937Al0.0268Ti0.000115,Fe0.745C0.00138Mn0.000101Si0.000197Cr0.134Ni0.0794Mo0.0129V0.000108Nb0.0000594Co0.0000937Al0.0268Ti0.000115,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1521.3,1572.3,13.5,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.01,0.01,12.64,8.44,2.24,0.01,0.01,1.31,0.01,0.0,0.01,0.0,100.0
STEEL_0178,Fe0.747C0.000899Mn0.000982Si0.0820Cr0.000104Ni0.166Mo0.000112V0.000106Nb0.0000581Co0.0000916Al0.00140Ti0.00101,Fe0.747C0.000899Mn0.000982Si0.0820Cr0.000104Ni0.166Mo0.000112V0.000106Nb0.0000581Co0.0000916Al0.00140Ti0.00101,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1801.8,1915.4,4.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.1,4.27,0.01,18.1,0.02,0.01,0.01,0.07,0.01,0.0,0.09,0.0,100.0
STEEL_0179,Fe0.748C0.00704Mn0.00164Si0.00120Cr0.0218Ni0.0967Mo0.00716V0.000111Nb0.0000606Co0.116Al0.000209,Fe0.748C0.00704Mn0.00164Si0.00120Cr0.0218Ni0.0967Mo0.00716V0.000111Nb0.0000606Co0.116Al0.000209,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1503.4,1642.2,16.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.16,0.06,2.01,10.08,1.22,0.01,0.01,0.01,12.15,0.0,0.0,0.0,100.0
STEEL_0180,Fe0.750C0.00138Mn0.000101Si0.000197Cr0.133Ni0.0789Mo0.0128V0.000109Nb0.0000596Co0.0000940Al0.0218Ti0.00104,Fe0.750C0.00138Mn0.000101Si0.000197Cr0.133Ni0.0789Mo0.0128V0.000109Nb0.0000596Co0.0000940Al0.0218Ti0.00104,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1350.3,1413.2,18.2,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.01,0.01,12.51,8.36,2.22,0.01,0.01,1.06,0.01,0.0,0.09,0.0,100.0
STEEL_0181,Fe0.750C0.00184Mn0.000101Si0.000394Cr0.133Ni0.0814Mo0.0121V0.000109Nb0.0000596Co0.0000939Al0.0205,Fe0.750C0.00184Mn0.000101Si0.000394Cr0.133Ni0.0814Mo0.0121V0.000109Nb0.0000596Co0.0000939Al0.0205,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1308.0,1431.4,14.3,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.01,0.02,12.52,8.63,2.1,0.01,0.01,1.0,0.01,0.0,0.0,0.0,100.0
STEEL_0182,Fe0.751C0.00138Mn0.000101Si0.000197Cr0.133Ni0.0784Mo0.0128V0.000109N0.000395Nb0.0000596Co0.0000939Al0.0217Ti0.00104,Fe0.751C0.00138Mn0.000101Si0.000197Cr0.133Ni0.0784Mo0.0128V0.000109N0.000395Nb0.0000596Co0.0000939Al0.0217Ti0.00104,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1357.9,1408.6,16.8,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.01,0.01,12.49,8.31,2.21,0.01,0.01,1.06,0.01,0.01,0.09,0.0,100.0
STEEL_0183,Fe0.751C0.00138Mn0.000101Si0.000197Cr0.133Ni0.0784Mo0.0128V0.000109Nb0.0000596Co0.0000939Al0.0220Ti0.000578,Fe0.751C0.00138Mn0.000101Si0.000197Cr0.133Ni0.0784Mo0.0128V0.000109Nb0.0000596Co0.0000939Al0.0220Ti0.000578,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1317.0,1526.5,18.1,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.01,0.01,12.49,8.31,2.22,0.01,0.01,1.07,0.01,0.0,0.05,0.0,100.0
STEEL_0184,Fe0.751C0.00138Mn0.000101Si0.000197Cr0.133Ni0.0787Mo0.0128V0.000109N0.000395Nb0.0000596Co0.0000939Al0.0217Ti0.000231,Fe0.751C0.00138Mn0.000101Si0.000197Cr0.133Ni0.0787Mo0.0128V0.000109N0.000395Nb0.0000596Co0.0000939Al0.0217Ti0.000231,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1269.0,1325.2,16.2,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.01,0.01,12.52,8.34,2.21,0.01,0.01,1.06,0.01,0.01,0.02,0.0,100.0
STEEL_0185,Fe0.751C0.00138Mn0.000101Si0.000197Cr0.134Ni0.0782Mo0.0128V0.000109N0.000395Nb0.0000596Co0.0000939Al0.0215Ti0.000116,Fe0.751C0.00138Mn0.000101Si0.000197Cr0.134Ni0.0782Mo0.0128V0.000109N0.000395Nb0.0000596Co0.0000939Al0.0215Ti0.000116,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1306.9,1336.4,15.9,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.01,0.01,12.57,8.29,2.22,0.01,0.01,1.05,0.01,0.01,0.01,0.0,100.0
STEEL_0186,Fe0.751C0.00138Mn0.000101Si0.000197Cr0.134Ni0.0791Mo0.0129V0.000109Nb0.0000596Co0.0000940Al0.0211Ti0.000116,Fe0.751C0.00138Mn0.000101Si0.000197Cr0.134Ni0.0791Mo0.0129V0.000109Nb0.0000596Co0.0000940Al0.0211Ti0.000116,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1285.0,1311.3,16.0,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.01,0.01,12.54,8.38,2.24,0.01,0.01,1.03,0.01,0.0,0.01,0.0,100.0
STEEL_0187,Fe0.751C0.00184Mn0.000101Si0.000197Cr0.133Ni0.0783Mo0.0129V0.000109Nb0.0000596Co0.0000939Al0.0220Ti0.000116,Fe0.751C0.00184Mn0.000101Si0.000197Cr0.133Ni0.0783Mo0.0129V0.000109Nb0.0000596Co0.0000939Al0.0220Ti0.000116,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1297.5,1343.3,15.5,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.01,0.01,12.49,8.3,2.23,0.01,0.01,1.07,0.01,0.0,0.01,0.0,100.0
STEEL_0188,Fe0.751C0.00184Mn0.000101Si0.000197Cr0.133Ni0.0785Mo0.0128V0.000109Nb0.0000596Co0.0000939Al0.0217Ti0.000578,Fe0.751C0.00184Mn0.000101Si0.000197Cr0.133Ni0.0785Mo0.0128V0.000109Nb0.0000596Co0.0000939Al0.0217Ti0.000578,Steel,High-strength steel,Steel,Structural / Chassis,matminer_steel_strength,public_experimental,95,True,True,,,1344.0,1511.0,17.8,7.85,"Default engineering assumption, not measured source value.",density_g_cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.01,0.01,12.51,8.32,2.22,0.01,0.01,1.06,0.01,0.0,0.05,0.0,100.0
