material_id,material_name,formula,material_family,material_subfamily,family,source_dataset,source_type,source_trust_score,used_for_ml_training,model_registry_eligible,application_subsystem,recommendation_basis,engineer_reviewed,bulk_modulus_gpa,notes
matbench_log_kvrh_00000,matbench_log_kvrh_0,matbench_log_kvrh_0,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,50.999999999999986,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00380,matbench_log_kvrh_380,matbench_log_kvrh_380,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,52.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00381,matbench_log_kvrh_381,matbench_log_kvrh_381,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,56.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00382,matbench_log_kvrh_382,matbench_log_kvrh_382,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,50.999999999999986,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00383,matbench_log_kvrh_383,matbench_log_kvrh_383,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,63.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00384,matbench_log_kvrh_384,matbench_log_kvrh_384,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,182.99999999999991,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00385,matbench_log_kvrh_385,matbench_log_kvrh_385,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,6.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00386,matbench_log_kvrh_386,matbench_log_kvrh_386,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,109.00000000000004,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00387,matbench_log_kvrh_387,matbench_log_kvrh_387,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,74.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00388,matbench_log_kvrh_388,matbench_log_kvrh_388,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,223.99999999999997,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00389,matbench_log_kvrh_389,matbench_log_kvrh_389,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,56.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00390,matbench_log_kvrh_390,matbench_log_kvrh_390,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,55.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00391,matbench_log_kvrh_391,matbench_log_kvrh_391,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,96.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00392,matbench_log_kvrh_392,matbench_log_kvrh_392,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,177.00000000000009,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00393,matbench_log_kvrh_393,matbench_log_kvrh_393,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,72.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00394,matbench_log_kvrh_394,matbench_log_kvrh_394,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,10.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00395,matbench_log_kvrh_395,matbench_log_kvrh_395,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,26.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00396,matbench_log_kvrh_396,matbench_log_kvrh_396,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,66.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00397,matbench_log_kvrh_397,matbench_log_kvrh_397,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,38.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00398,matbench_log_kvrh_398,matbench_log_kvrh_398,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,37.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00399,matbench_log_kvrh_399,matbench_log_kvrh_399,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,22.999999999999996,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00400,matbench_log_kvrh_400,matbench_log_kvrh_400,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,12.000000000000002,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00401,matbench_log_kvrh_401,matbench_log_kvrh_401,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,35.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00402,matbench_log_kvrh_402,matbench_log_kvrh_402,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,78.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00403,matbench_log_kvrh_403,matbench_log_kvrh_403,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,27.000000000000004,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00404,matbench_log_kvrh_404,matbench_log_kvrh_404,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,90.00000000000003,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00405,matbench_log_kvrh_405,matbench_log_kvrh_405,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,167.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00406,matbench_log_kvrh_406,matbench_log_kvrh_406,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,175.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00407,matbench_log_kvrh_407,matbench_log_kvrh_407,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,107.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00408,matbench_log_kvrh_408,matbench_log_kvrh_408,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,182.99999999999991,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00409,matbench_log_kvrh_409,matbench_log_kvrh_409,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,62.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00410,matbench_log_kvrh_410,matbench_log_kvrh_410,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,52.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00411,matbench_log_kvrh_411,matbench_log_kvrh_411,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,23.999999999999993,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00412,matbench_log_kvrh_412,matbench_log_kvrh_412,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,76.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00413,matbench_log_kvrh_413,matbench_log_kvrh_413,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,50.999999999999986,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00414,matbench_log_kvrh_414,matbench_log_kvrh_414,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,68.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00415,matbench_log_kvrh_415,matbench_log_kvrh_415,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,231.00000000000009,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00416,matbench_log_kvrh_416,matbench_log_kvrh_416,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,81.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00417,matbench_log_kvrh_417,matbench_log_kvrh_417,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,64.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00418,matbench_log_kvrh_418,matbench_log_kvrh_418,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,144.99999999999997,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00419,matbench_log_kvrh_419,matbench_log_kvrh_419,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,52.999999999999986,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00420,matbench_log_kvrh_420,matbench_log_kvrh_420,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,296.0000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00421,matbench_log_kvrh_421,matbench_log_kvrh_421,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,159.99999999999991,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00422,matbench_log_kvrh_422,matbench_log_kvrh_422,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,101.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00423,matbench_log_kvrh_423,matbench_log_kvrh_423,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,70.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00424,matbench_log_kvrh_424,matbench_log_kvrh_424,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,45.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00425,matbench_log_kvrh_425,matbench_log_kvrh_425,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,83.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00426,matbench_log_kvrh_426,matbench_log_kvrh_426,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,177.00000000000009,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00427,matbench_log_kvrh_427,matbench_log_kvrh_427,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,11.000000000000002,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00428,matbench_log_kvrh_428,matbench_log_kvrh_428,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,143.00000000000003,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00429,matbench_log_kvrh_429,matbench_log_kvrh_429,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,204.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00430,matbench_log_kvrh_430,matbench_log_kvrh_430,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,111.99999999999997,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00431,matbench_log_kvrh_431,matbench_log_kvrh_431,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,21.999999999999996,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00432,matbench_log_kvrh_432,matbench_log_kvrh_432,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,28.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00433,matbench_log_kvrh_433,matbench_log_kvrh_433,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,28.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00434,matbench_log_kvrh_434,matbench_log_kvrh_434,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,22.999999999999996,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00435,matbench_log_kvrh_435,matbench_log_kvrh_435,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,49.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00436,matbench_log_kvrh_436,matbench_log_kvrh_436,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,207.00000000000003,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00437,matbench_log_kvrh_437,matbench_log_kvrh_437,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,63.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00438,matbench_log_kvrh_438,matbench_log_kvrh_438,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,54.000000000000014,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00439,matbench_log_kvrh_439,matbench_log_kvrh_439,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,122.00000000000004,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00440,matbench_log_kvrh_440,matbench_log_kvrh_440,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,12.000000000000002,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00441,matbench_log_kvrh_441,matbench_log_kvrh_441,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,96.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00442,matbench_log_kvrh_442,matbench_log_kvrh_442,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,205.99999999999994,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00443,matbench_log_kvrh_443,matbench_log_kvrh_443,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,23.999999999999993,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00444,matbench_log_kvrh_444,matbench_log_kvrh_444,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,93.99999999999997,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00445,matbench_log_kvrh_445,matbench_log_kvrh_445,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,33.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00446,matbench_log_kvrh_446,matbench_log_kvrh_446,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,223.99999999999997,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00447,matbench_log_kvrh_447,matbench_log_kvrh_447,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,238.99999999999991,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00448,matbench_log_kvrh_448,matbench_log_kvrh_448,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,74.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00449,matbench_log_kvrh_449,matbench_log_kvrh_449,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,22.999999999999996,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00450,matbench_log_kvrh_450,matbench_log_kvrh_450,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,197.99999999999991,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00451,matbench_log_kvrh_451,matbench_log_kvrh_451,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,153.00000000000003,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00452,matbench_log_kvrh_452,matbench_log_kvrh_452,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,164.00000000000003,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00453,matbench_log_kvrh_453,matbench_log_kvrh_453,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,101.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00454,matbench_log_kvrh_454,matbench_log_kvrh_454,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,250.99999999999991,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00455,matbench_log_kvrh_455,matbench_log_kvrh_455,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,82.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00456,matbench_log_kvrh_456,matbench_log_kvrh_456,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,89.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00457,matbench_log_kvrh_457,matbench_log_kvrh_457,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,101.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00458,matbench_log_kvrh_458,matbench_log_kvrh_458,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,111.99999999999997,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00459,matbench_log_kvrh_459,matbench_log_kvrh_459,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,153.00000000000003,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00460,matbench_log_kvrh_460,matbench_log_kvrh_460,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,143.00000000000003,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00461,matbench_log_kvrh_461,matbench_log_kvrh_461,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,179.99999999999997,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00462,matbench_log_kvrh_462,matbench_log_kvrh_462,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,189.00000000000006,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00463,matbench_log_kvrh_463,matbench_log_kvrh_463,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,126.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00464,matbench_log_kvrh_464,matbench_log_kvrh_464,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,148.00000000000003,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00465,matbench_log_kvrh_465,matbench_log_kvrh_465,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,178.00000000000003,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00466,matbench_log_kvrh_466,matbench_log_kvrh_466,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,179.99999999999997,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00467,matbench_log_kvrh_467,matbench_log_kvrh_467,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,70.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00468,matbench_log_kvrh_468,matbench_log_kvrh_468,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,77.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00469,matbench_log_kvrh_469,matbench_log_kvrh_469,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,66.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00470,matbench_log_kvrh_470,matbench_log_kvrh_470,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,27.000000000000004,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00471,matbench_log_kvrh_471,matbench_log_kvrh_471,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,37.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00472,matbench_log_kvrh_472,matbench_log_kvrh_472,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,9.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00473,matbench_log_kvrh_473,matbench_log_kvrh_473,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,42.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00474,matbench_log_kvrh_474,matbench_log_kvrh_474,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,35.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
