material_id,material_name,formula,material_family,material_subfamily,family,source_dataset,source_type,source_trust_score,used_for_ml_training,model_registry_eligible,application_subsystem,recommendation_basis,engineer_reviewed,band_gap_ev,notes
matbench_mp_gap_00000,matbench_mp_gap_0,matbench_mp_gap_0,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,1.3321999999999998,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00395,matbench_mp_gap_395,matbench_mp_gap_395,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00396,matbench_mp_gap_396,matbench_mp_gap_396,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00397,matbench_mp_gap_397,matbench_mp_gap_397,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00398,matbench_mp_gap_398,matbench_mp_gap_398,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,1.7561000000000004,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00399,matbench_mp_gap_399,matbench_mp_gap_399,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00400,matbench_mp_gap_400,matbench_mp_gap_400,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0771,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00401,matbench_mp_gap_401,matbench_mp_gap_401,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,2.5620999999999996,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00402,matbench_mp_gap_402,matbench_mp_gap_402,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.057299999999999685,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00403,matbench_mp_gap_403,matbench_mp_gap_403,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,2.3091000000000004,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00404,matbench_mp_gap_404,matbench_mp_gap_404,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,1.0566,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00405,matbench_mp_gap_405,matbench_mp_gap_405,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.7851000000000008,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00406,matbench_mp_gap_406,matbench_mp_gap_406,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00407,matbench_mp_gap_407,matbench_mp_gap_407,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00408,matbench_mp_gap_408,matbench_mp_gap_408,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00409,matbench_mp_gap_409,matbench_mp_gap_409,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.06769999999999987,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00410,matbench_mp_gap_410,matbench_mp_gap_410,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,1.3710999999999993,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00411,matbench_mp_gap_411,matbench_mp_gap_411,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,2.1411999999999995,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00412,matbench_mp_gap_412,matbench_mp_gap_412,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,1.7036999999999995,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00413,matbench_mp_gap_413,matbench_mp_gap_413,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.8331,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00414,matbench_mp_gap_414,matbench_mp_gap_414,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00415,matbench_mp_gap_415,matbench_mp_gap_415,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,1.5343,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00416,matbench_mp_gap_416,matbench_mp_gap_416,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00417,matbench_mp_gap_417,matbench_mp_gap_417,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00418,matbench_mp_gap_418,matbench_mp_gap_418,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.08230000000000004,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00419,matbench_mp_gap_419,matbench_mp_gap_419,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.8193999999999999,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00420,matbench_mp_gap_420,matbench_mp_gap_420,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00421,matbench_mp_gap_421,matbench_mp_gap_421,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00422,matbench_mp_gap_422,matbench_mp_gap_422,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.8715999999999999,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00423,matbench_mp_gap_423,matbench_mp_gap_423,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00424,matbench_mp_gap_424,matbench_mp_gap_424,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00425,matbench_mp_gap_425,matbench_mp_gap_425,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0389999999999997,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00426,matbench_mp_gap_426,matbench_mp_gap_426,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00427,matbench_mp_gap_427,matbench_mp_gap_427,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.6780999999999997,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00428,matbench_mp_gap_428,matbench_mp_gap_428,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.6476000000000006,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00429,matbench_mp_gap_429,matbench_mp_gap_429,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00430,matbench_mp_gap_430,matbench_mp_gap_430,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00431,matbench_mp_gap_431,matbench_mp_gap_431,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00432,matbench_mp_gap_432,matbench_mp_gap_432,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.1560999999999999,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00433,matbench_mp_gap_433,matbench_mp_gap_433,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,1.3285999999999998,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00434,matbench_mp_gap_434,matbench_mp_gap_434,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00435,matbench_mp_gap_435,matbench_mp_gap_435,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00436,matbench_mp_gap_436,matbench_mp_gap_436,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,2.7011000000000003,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00437,matbench_mp_gap_437,matbench_mp_gap_437,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,2.3592,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00438,matbench_mp_gap_438,matbench_mp_gap_438,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00439,matbench_mp_gap_439,matbench_mp_gap_439,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00440,matbench_mp_gap_440,matbench_mp_gap_440,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00441,matbench_mp_gap_441,matbench_mp_gap_441,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,1.5252,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00442,matbench_mp_gap_442,matbench_mp_gap_442,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,1.0532,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00443,matbench_mp_gap_443,matbench_mp_gap_443,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00444,matbench_mp_gap_444,matbench_mp_gap_444,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,1.8525,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00445,matbench_mp_gap_445,matbench_mp_gap_445,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.8994999999999997,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00446,matbench_mp_gap_446,matbench_mp_gap_446,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00447,matbench_mp_gap_447,matbench_mp_gap_447,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00448,matbench_mp_gap_448,matbench_mp_gap_448,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00449,matbench_mp_gap_449,matbench_mp_gap_449,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,2.2565999999999997,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00450,matbench_mp_gap_450,matbench_mp_gap_450,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00451,matbench_mp_gap_451,matbench_mp_gap_451,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00452,matbench_mp_gap_452,matbench_mp_gap_452,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00453,matbench_mp_gap_453,matbench_mp_gap_453,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00454,matbench_mp_gap_454,matbench_mp_gap_454,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00455,matbench_mp_gap_455,matbench_mp_gap_455,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00456,matbench_mp_gap_456,matbench_mp_gap_456,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00457,matbench_mp_gap_457,matbench_mp_gap_457,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00458,matbench_mp_gap_458,matbench_mp_gap_458,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00459,matbench_mp_gap_459,matbench_mp_gap_459,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00460,matbench_mp_gap_460,matbench_mp_gap_460,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00461,matbench_mp_gap_461,matbench_mp_gap_461,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00462,matbench_mp_gap_462,matbench_mp_gap_462,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00463,matbench_mp_gap_463,matbench_mp_gap_463,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00464,matbench_mp_gap_464,matbench_mp_gap_464,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00465,matbench_mp_gap_465,matbench_mp_gap_465,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00466,matbench_mp_gap_466,matbench_mp_gap_466,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00467,matbench_mp_gap_467,matbench_mp_gap_467,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.23039999999999994,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00468,matbench_mp_gap_468,matbench_mp_gap_468,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00469,matbench_mp_gap_469,matbench_mp_gap_469,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00470,matbench_mp_gap_470,matbench_mp_gap_470,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00471,matbench_mp_gap_471,matbench_mp_gap_471,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00472,matbench_mp_gap_472,matbench_mp_gap_472,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00473,matbench_mp_gap_473,matbench_mp_gap_473,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00474,matbench_mp_gap_474,matbench_mp_gap_474,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00475,matbench_mp_gap_475,matbench_mp_gap_475,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00476,matbench_mp_gap_476,matbench_mp_gap_476,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00477,matbench_mp_gap_477,matbench_mp_gap_477,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.5425999999999997,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00478,matbench_mp_gap_478,matbench_mp_gap_478,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00479,matbench_mp_gap_479,matbench_mp_gap_479,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00480,matbench_mp_gap_480,matbench_mp_gap_480,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00481,matbench_mp_gap_481,matbench_mp_gap_481,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00482,matbench_mp_gap_482,matbench_mp_gap_482,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00483,matbench_mp_gap_483,matbench_mp_gap_483,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00484,matbench_mp_gap_484,matbench_mp_gap_484,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.00010000000000021103,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00485,matbench_mp_gap_485,matbench_mp_gap_485,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.001100000000000101,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00486,matbench_mp_gap_486,matbench_mp_gap_486,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,1.2869000000000006,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00487,matbench_mp_gap_487,matbench_mp_gap_487,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00488,matbench_mp_gap_488,matbench_mp_gap_488,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.4682999999999997,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00489,matbench_mp_gap_489,matbench_mp_gap_489,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00490,matbench_mp_gap_490,matbench_mp_gap_490,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.2010000000000005,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00491,matbench_mp_gap_491,matbench_mp_gap_491,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00492,matbench_mp_gap_492,matbench_mp_gap_492,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
matbench_mp_gap_00493,matbench_mp_gap_493,matbench_mp_gap_493,Matbench material,matbench_mp_gap,Matbench material,matbench_mp_gap,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,0.0,Matbench reference row from matbench_mp_gap; benchmark/reference screening.
