material_id,material_name,formula,material_family,material_subfamily,family,source_dataset,source_type,source_trust_score,used_for_ml_training,model_registry_eligible,application_subsystem,recommendation_basis,engineer_reviewed,band_gap_ev,notes
matbench_expt_gap_00000,Ag(AuS)2,Ag(AuS)2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00401,BaSn2S5,BaSn2S5,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.35,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00402,BaSn3,BaSn3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00403,BaSnO3,BaSnO3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.1,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00404,BaTaNO2,BaTaNO2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.78,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00405,BaTbMn2O6,BaTbMn2O6,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00406,BaTe,BaTe,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.4,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00407,BaTeMo2O9,BaTeMo2O9,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.12,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00408,BaTh3,BaTh3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00409,BaTi14O28,BaTi14O28,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00410,BaTi4O7,BaTi4O7,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00411,BaTi4O8,BaTi4O8,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00412,BaTl(MoO3)2,BaTl(MoO3)2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00413,BaTl3,BaTl3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00414,BaUSe3,BaUSe3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00415,BaV2SeO8,BaV2SeO8,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.13,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00416,BaYb2O4,BaYb2O4,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00417,BaYbSn3,BaYbSn3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00418,BaZn(MoO2)4,BaZn(MoO2)4,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00419,BaZn5,BaZn5,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00420,BaZnGeSe4,BaZnGeSe4,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.46,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00421,BaZnSO,BaZnSO,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.9,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00422,BaZnSiSe4,BaZnSiSe4,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.71,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00423,Be12Pt,Be12Pt,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00424,Be22Re,Be22Re,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00425,Be2HgTe,Be2HgTe,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00426,Be2W,Be2W,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00427,Be3N2,Be3N2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.8,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00428,Be3Sb2,Be3Sb2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.67,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00429,BeAlB,BeAlB,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00430,BeCu,BeCu,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00431,BeFe2Si,BeFe2Si,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00432,BeGaO3,BeGaO3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00433,BeGaRh2,BeGaRh2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00434,BeO,BeO,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,10.39,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00435,BePd2,BePd2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00436,BePd3,BePd3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00437,BeS,BeS,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,4.17,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00438,BeSe,BeSe,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,4.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00439,BeSiOs2,BeSiOs2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00440,BeSiRu2,BeSiRu2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00441,BeTcSe,BeTcSe,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00442,BeTe,BeTe,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.89,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00443,Bi0.002Te0.003Pb0.999Se0.999,Bi0.002Te0.003Pb0.999Se0.999,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.79,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00444,Bi0.04Te0.06Pb0.98Se0.98,Bi0.04Te0.06Pb0.98Se0.98,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.28,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00445,Bi0.2Sb1.8Te3,Bi0.2Sb1.8Te3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.28,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00446,Bi0.2Te0.3Pb0.9Se0.9,Bi0.2Te0.3Pb0.9Se0.9,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.25,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00447,Bi0.4Sb1.6Te3,Bi0.4Sb1.6Te3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.21,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00448,Bi0.4Te0.6Pb0.8Se0.8,Bi0.4Te0.6Pb0.8Se0.8,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.22,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00449,Bi0.6Sb1.4Te3,Bi0.6Sb1.4Te3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.2,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00450,Bi1.4Sb0.6Te3,Bi1.4Sb0.6Te3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.17,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00451,Bi1.6Sb0.4Te3,Bi1.6Sb0.4Te3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.16,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00452,Bi1.8Sb0.2Te3,Bi1.8Sb0.2Te3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.15,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00453,Bi1.98Sb0.02Te3,Bi1.98Sb0.02Te3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.14,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00454,Bi12PO20,Bi12PO20,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.25,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00455,Bi12Rh12O41,Bi12Rh12O41,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00456,Bi1Sb0.15,Bi1Sb0.15,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.02,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00457,Bi2(BO3)3,Bi2(BO3)3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00458,Bi2(MoO4)3,Bi2(MoO4)3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.9,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00459,Bi2(PO4)3,Bi2(PO4)3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00460,Bi24BO39,Bi24BO39,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.91,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00461,Bi2AsClO4,Bi2AsClO4,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.43,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00462,Bi2CO5,Bi2CO5,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.42,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00463,Bi2I4O13,Bi2I4O13,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.3,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00464,Bi2Mo2Se2O13,Bi2Mo2Se2O13,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.15,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00465,Bi2O5,Bi2O5,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00466,Bi2Pd3S2,Bi2Pd3S2,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00467,Bi2Pt,Bi2Pt,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00468,Bi2SI2O11,Bi2SI2O11,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.74,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00469,Bi2Se3,Bi2Se3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.35,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00470,Bi2SeI2O11,Bi2SeI2O11,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.7,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00471,Bi2Te0.03Se2.97,Bi2Te0.03Se2.97,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.27,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00472,Bi2Te0.1Se2.9,Bi2Te0.1Se2.9,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.78,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00473,Bi2Te0.3Se2.7,Bi2Te0.3Se2.7,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.24,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00474,Bi2Te0.45Se2.55,Bi2Te0.45Se2.55,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.2,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00475,Bi2Te0.4Se2.6,Bi2Te0.4Se2.6,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.7,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00476,Bi2Te0.6Se2.4,Bi2Te0.6Se2.4,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.28,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00477,Bi2Te0.9Se2.1,Bi2Te0.9Se2.1,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.28,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00478,Bi2Te1.2Se1.8,Bi2Te1.2Se1.8,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.28,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00479,Bi2Te1.5Se1.5,Bi2Te1.5Se1.5,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.29,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00480,Bi2Te2.1Se0.9,Bi2Te2.1Se0.9,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.29,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00481,Bi2Te2.4Se0.6,Bi2Te2.4Se0.6,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.25,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00482,Bi2Te2.7Se0.3,Bi2Te2.7Se0.3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.2,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00483,Bi2Te2.97Se0.03,Bi2Te2.97Se0.03,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.15,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00484,Bi2Te2SO10,Bi2Te2SO10,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.6,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00485,Bi2Te2Se,Bi2Te2Se,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.3,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00486,Bi2Te3,Bi2Te3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.25,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00487,Bi3BTeO9,Bi3BTeO9,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.6,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00488,Bi3I4O13F3,Bi3I4O13F3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.7,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00489,Bi3Se2NO11,Bi3Se2NO11,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.59,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00490,Bi4I,Bi4I,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00491,Bi4Pb7Se13,Bi4Pb7Se13,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.29,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00492,Bi4Pd(SeO3)4,Bi4Pd(SeO3)4,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.06,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00493,Bi5IO7,Bi5IO7,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.76,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00494,Bi7O5F11,Bi7O5F11,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,4.05,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00495,Bi8Te7S5,Bi8Te7S5,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.4,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00496,Bi9S6O7.5,Bi9S6O7.5,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,1.27,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00497,BiAs2Os,BiAs2Os,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,0.0,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00498,BiBPbO4,BiBPbO4,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,3.2,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
matbench_expt_gap_00499,BiBr3,BiBr3,Matbench material,matbench_expt_gap,Matbench material,matbench_expt_gap,public_benchmark,85,False,True,Electronics / Thermal Interface,benchmark/reference screening,False,2.66,Matbench reference row from matbench_expt_gap; benchmark/reference screening.
